Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
"FRANKLIN INSTRUMENT CO., INC.",WQJJ880,467.21250,2008-10-06,A,500,500,MO6,IG,ITASCA
FROZEN FOOD EXPRESS,WQWC668,456.32500,2015-07-17,A,25,0,MO,IG,LEMONT
FROZEN FOOD EXPRESS,WQWC668,456.62500,2015-07-17,A,25,0,MO,IG,LEMONT
FROZEN FOOD EXPRESS,WQWC668,457.20000,2015-07-17,A,25,0,MO,IG,LEMONT
FROZEN FOOD EXPRESS,WQWC668,457.45000,2015-07-17,A,25,0,MO,IG,LEMONT
FROZEN FOOD EXPRESS,WQWC668,457.80000,2015-07-17,A,25,0,MO,IG,LEMONT
Fulton Technologies Inc.,WNJW568,152.87000,2013-09-05,A,1,0,FB,IG,ROSELLE
Fulton Technologies Inc.,WNJW568,152.87000,2013-09-05,A,25,0,MO,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,158.43000,2016-02-12,A,25,0,MO,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,158.43000,2016-02-12,A,1,0,FB,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,159.87000,2016-02-12,A,1,0,FB,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,159.87000,2016-02-12,A,25,0,MO,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,173.37500,2016-02-12,A,1,0,FB,IG,ROSELLE
Fulton Technologies Inc.,WQEK256,173.37500,2016-02-12,A,25,0,MO,IG,ROSELLE
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,3,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,4,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,5,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,6,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,9,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.85000,2005-12-01,A,10,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,3,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,4,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,5,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,6,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,9,0,MO,IG,
G W BERKHEIMER CO INC,WPRT760,467.90000,2005-12-01,A,10,0,MO,IG,
GAP INC,WQEN421,467.85000,2006-03-10,A,19,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.85000,2006-03-10,A,20,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.85000,2006-03-10,A,21,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.85000,2006-03-10,A,22,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.85000,2006-03-10,A,19,0,MO,IG,Wheaton
GAP INC,WQEN421,467.85000,2006-03-10,A,20,0,MO,IG,Wheaton
GAP INC,WQEN421,467.85000,2006-03-10,A,21,0,MO,IG,Wheaton
GAP INC,WQEN421,467.85000,2006-03-10,A,22,0,MO,IG,Wheaton
GAP INC,WQEN421,467.87500,2006-03-10,A,19,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.87500,2006-03-10,A,20,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.87500,2006-03-10,A,21,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.87500,2006-03-10,A,22,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.87500,2006-03-10,A,19,0,MO,IG,Wheaton
GAP INC,WQEN421,467.87500,2006-03-10,A,20,0,MO,IG,Wheaton
GAP INC,WQEN421,467.87500,2006-03-10,A,21,0,MO,IG,Wheaton
GAP INC,WQEN421,467.87500,2006-03-10,A,22,0,MO,IG,Wheaton
GAP INC,WQEN421,467.90000,2006-03-10,A,19,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.90000,2006-03-10,A,20,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.90000,2006-03-10,A,21,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.90000,2006-03-10,A,22,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.90000,2006-03-10,A,19,0,MO,IG,Wheaton
GAP INC,WQEN421,467.90000,2006-03-10,A,20,0,MO,IG,Wheaton
GAP INC,WQEN421,467.90000,2006-03-10,A,21,0,MO,IG,Wheaton
GAP INC,WQEN421,467.90000,2006-03-10,A,22,0,MO,IG,Wheaton
GAP INC,WQEN421,467.92500,2006-03-10,A,19,0,MO,IG,Wheaton
GAP INC,WQEN421,467.92500,2006-03-10,A,20,0,MO,IG,Wheaton
GAP INC,WQEN421,467.92500,2006-03-10,A,21,0,MO,IG,Wheaton
GAP INC,WQEN421,467.92500,2006-03-10,A,22,0,MO,IG,Wheaton
GAP INC,WQEN421,467.92500,2006-03-10,A,19,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.92500,2006-03-10,A,20,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.92500,2006-03-10,A,21,0,MO,IG,Bloomingdale
GAP INC,WQEN421,467.92500,2006-03-10,A,22,0,MO,IG,Bloomingdale
"GCS SUPPLY, LLC.",WQQT474,456.28750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.33750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.38750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.48750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.51250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.53750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,456.73750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.16250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.28750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.31250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.41250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.66250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.68750,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.81250,2013-02-27,A,100,0,MO,IG,LEMONT
"GCS SUPPLY, LLC.",WQQT474,457.88750,2013-02-27,A,100,0,MO,IG,LEMONT
GE BETZ,WPCF651,461.58750,2013-03-12,A,25,0,MO,IG,
GE BETZ,WPCF651,463.78750,2013-03-12,A,25,0,MO,IG,
GE BETZ,WPCF651,464.71250,2013-03-12,A,25,0,MO,IG,
General Mills Inc,WQTH411,462.52500,2014-01-31,A,1,0,FB2,IG,WET CHICAGO
General Mills Inc,WQTH411,462.52500,2014-01-31,A,1,0,FB2,IG,
General Mills Inc,WQTH411,462.76250,2014-01-31,A,75,0,MOI,IG,WET CHICAGO
General Mills Inc,WQTH411,462.76250,2014-01-31,A,75,0,MOI,IG,
General Mills Inc,WQTH411,462.83750,2014-01-31,A,75,0,MOI,IG,WET CHICAGO
General Mills Inc,WQTH411,462.83750,2014-01-31,A,75,0,MOI,IG,
General Mills Inc,WQTH411,467.52500,2014-01-31,A,75,0,MO,IG,WET CHICAGO
General Mills Inc,WQTH411,467.52500,2014-01-31,A,75,0,MO,IG,
"GENERAL MILLS, INC.",WQLM999,462.77500,2010-03-11,A,1,22,FB,IG,WEST CHICAGO
GenOn Energy Inc,WPSX348,451.20000,2011-08-06,A,1,0,FB2,IG,AURORA
GenOn Energy Inc,WPSX348,451.20000,2011-08-06,A,20,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,451.20000,2011-08-06,A,24,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,456.20000,2011-08-06,A,1,0,FX1,IG,AURORA
GenOn Energy Inc,WPSX348,456.20000,2011-08-06,A,20,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,456.20000,2011-08-06,A,24,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,463.82500,2011-08-06,A,20,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,463.82500,2011-08-06,A,24,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,468.82500,2011-08-06,A,20,0,MO,IG,AURORA
GenOn Energy Inc,WPSX348,468.82500,2011-08-06,A,24,0,MO,IG,AURORA
GLEN ELLEN PARK DISTRICT,WPBR393,151.47500,2012-11-29,A,1,0,FB2,PW,GLEN ELLYN
GLEN ELLEN PARK DISTRICT,WPBR393,151.47500,2012-11-29,A,30,0,MO,PW,GLEN ELLYN
GLEN ELLEN PARK DISTRICT,WPBR393,159.39000,2012-11-29,A,30,0,MO,PW,GLEN ELLYN
Glen Ellyn Police Department,WQMD632,4940.00000,2010-07-08,A,0,0,,PA,
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.01250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.01250,2010-01-08,A,1,0,FB2,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.21250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.21250,2010-01-08,A,1,0,FB2,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.66250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.66250,2010-01-08,A,1,0,FB2,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.76250,2010-01-08,A,1,0,FB2,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,464.76250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.02500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.05000,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.07500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.12500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.20000,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.22500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.25000,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.27500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.30000,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,466.32500,2010-01-08,A,75,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.01250,2010-01-08,A,10,0,FX1,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.01250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.21250,2010-01-08,A,10,0,FX1,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.21250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.66250,2010-01-08,A,10,0,FX1,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.66250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.76250,2010-01-08,A,10,0,FX1,IG,GLEN ELLYN
GLEN ELLYN SCHOOL DISTRICT 41,WQLF754,469.76250,2010-01-08,A,50,0,MO,IG,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",KCV383,155.10000,2015-05-27,A,1,0,FB,PW,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",KCV383,155.10000,2015-05-27,A,35,0,MO,PW,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",KCV383,155.10000,2015-05-27,A,15,0,MO,PW,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",WNNL724,159.10500,2012-02-03,A,1,0,FB2,PW,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",WNNL724,159.10500,2012-02-03,A,90,0,MO,PW,GLEN ELLYN
"GLEN ELLYN, VILLAGE OF",WNNL724,160.06500,2012-02-03,A,90,0,MO,PW,GLEN ELLYN
GLEN ELLYN. VILLAGE OF,WQLJ275,173.39625,2010-02-05,A,1,0,FXO,IG,GLEN ELLYN
GLEN OAK COUNTRY CLUB,WQRU266,451.88750,2013-07-26,A,20,0,MO,IG,GLEN ELLYN
GLEN OAK COUNTRY CLUB,WQRU266,461.56250,2013-07-26,A,20,0,MO,IG,GLEN ELLYN
GLEN OAK COUNTRY CLUB,WQRU266,461.66250,2013-07-26,A,20,0,MO,IG,GLEN ELLYN
GLEN OAK COUNTRY CLUB,WQRU266,466.51250,2013-07-26,A,20,0,MO,IG,GLEN ELLYN
GLEN OAK COUNTRY CLUB,WQRU266,468.31250,2013-07-26,A,20,0,MO,IG,GLEN ELLYN
GLEN OAKS HOSPITAL,WQBQ646,155.28000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,155.28000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,155.28000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,155.28000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,155.34000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,155.34000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,155.34000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,155.34000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.00000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.00000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.00000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.00000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.02500,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.02500,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.02500,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.02500,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.05000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.05000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.05000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.05000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.07500,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.07500,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.07500,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.07500,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.10000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.10000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.10000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.10000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.12500,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.12500,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.12500,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.12500,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.15000,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.15000,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.15000,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.15000,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.17500,2014-11-18,A,1,0,FB,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.17500,2014-11-18,A,20,0,MO,PW,CAROL STREAM
GLEN OAKS HOSPITAL,WQBQ646,463.17500,2014-11-18,A,1,0,FB,PW,Glendale Heig
GLEN OAKS HOSPITAL,WQBQ646,463.17500,2014-11-18,A,20,0,MO,PW,Glendale Heig
GLENBARD SOUTH HIGH SCHOOL,WQOF433,467.21250,2011-09-08,A,2,200,MO,IG,GLEN ELLEN
GLENBARD SOUTH HIGH SCHOOL,WQOF433,467.28750,2011-09-08,A,2,200,MO,IG,GLEN ELLEN
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,451.83750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,40,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,40,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,451.90000,2012-11-06,A,40,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,40,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,40,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,452.35000,2012-11-06,A,40,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,45,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,45,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,45,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,452.43750,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,456.83750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,456.83750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,456.83750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,456.90000,2012-11-06,A,40,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,456.90000,2012-11-06,A,40,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,456.90000,2012-11-06,A,40,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,457.35000,2012-11-06,A,40,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,457.35000,2012-11-06,A,40,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,457.35000,2012-11-06,A,40,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,457.43750,2012-11-06,A,45,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,457.43750,2012-11-06,A,45,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,457.43750,2012-11-06,A,45,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,461.53750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,1,0,FB2,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,1,0,FB2,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,1,0,FB2,IG,Lombard
Glenbard Township High School District 87,WPWL640,463.23750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,466.53750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
Glenbard Township High School District 87,WPWL640,466.53750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,466.53750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,468.23750,2012-11-06,A,25,0,MO,IG,Carol Stream
Glenbard Township High School District 87,WPWL640,468.23750,2012-11-06,A,25,0,MO,IG,Lombard
Glenbard Township High School District 87,WPWL640,468.23750,2012-11-06,A,25,0,MO,IG,Glen Ellyn
GLENBARD WASTEWATER AUTHORITY,WQQY267,152.30750,2013-03-22,A,16,0,MO,IG,GLEN ELLYN
GLENBARD WASTEWATER AUTHORITY,WQQY267,159.54750,2013-03-22,A,16,0,MO,IG,GLEN ELLYN
GLENBARD WASTEWATER AUTHORITY,WQUX487,456.73750,2014-11-07,A,30,0,MO,IG,GLEN ELLYN
GLENBARD WASTEWATER AUTHORITY,WQUX487,462.26250,2014-11-07,A,30,0,MO,IG,GLEN ELLYN
GLENBARD WASTEWATER AUTHORITY,WQUX487,462.36250,2014-11-07,A,30,0,MO,IG,GLEN ELLYN
GLENBARD WASTEWATER AUTHORITY,WQUX487,462.41250,2014-11-07,A,30,0,MO,IG,GLEN ELLYN
Glenbard West High School,WPTS788,452.50000,2011-12-08,A,1,0,FB2,IG,GLEN ELLYN
Glenbard West High School,WPTS788,452.50000,2011-12-08,A,35,0,MO,IG,GLEN ELLYN
Glenbard West High School,WPTS788,457.50000,2011-12-08,A,35,0,MO,IG,GLEN ELLYN
GLENBARD WEST HIGH SCHOOL,WPRK916,464.90000,2015-10-29,A,1,0,FB2,IG,GLEN ELLYN
GLENBARD WEST HIGH SCHOOL,WPRK916,469.90000,2015-10-29,A,20,0,MO,IG,GLEN ELLYN
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,154.89000,2011-07-16,A,20,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,154.89000,2011-07-16,A,15,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,155.01000,2011-07-16,A,20,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,155.01000,2011-07-16,A,15,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,155.01000,2011-07-16,A,1,0,FB,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",WNVT260,155.02500,2010-12-29,A,1,0,FB,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",WNVT260,155.02500,2010-12-29,A,40,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KNIN328,155.14500,2014-01-23,A,1,0,FB,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KNIN328,155.14500,2014-01-23,A,2,0,FB,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KNIN328,155.14500,2014-01-23,A,85,0,MO,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",KEP641,155.37000,2011-07-16,A,1,0,FB,PW,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",WNQU865,813.21250,2014-11-01,A,70,0,MO,GP,GLENDALE HEIG
"GLENDALE HEIGHTS, VILLAGE OF",WNQU865,858.21250,2014-11-01,A,1,0,FB2,GP,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNGG685,154.17500,2013-01-19,A,19,0,MO,PW,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNGG685,154.17500,2013-01-19,A,1,50,FB,PW,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNFY937,154.26500,2012-06-15,A,1,0,FB,PW,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNFY937,154.26500,2012-06-15,A,6,0,MO,PW,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNFY937,154.26500,2012-06-15,A,7,0,MO,PW,GLENDALE HEIG
GLENSIDE FIRE PROTECTION DISTRICT,KNFY937,154.26500,2012-06-15,A,9,0,MO,PW,GLENDALE HEIG
